group	group_name	start	end	width	names
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	65=66D238=1I698=1I856=	1859	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/141818/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/142072/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/142275/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	317=1D75=1D191=1D353=6D115=1I329=1D72=1I210=1D73=1D77=1D39=1D57=	1910	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/142497/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	962=3X2=3X953=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/142504/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=172D669=253I1X40=1I34=1I903=	2005	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/142535/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I112=1I143=1I5=1I518=1D58=6D977=1X3S	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/142825/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I749=1I1072=	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/143204/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/144070/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D74=1I774=1D509=1I414=1D23=1D98=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/144261/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=14D1806=	1909	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/145681/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	288=1D570=1I307=1I248=1D319=1D188=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/145964/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I132=1I402=1I1287=	1926	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/146164/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I842=18D43=1D916=	1905	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/146248/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I367=1I475=18D960=	1907	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/146467/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/146537/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I1821=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/146744/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	945=1I978=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/146895/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1X290=1D1529=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/147245/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/147460/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/148041/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I214=1D310=1I615=1D79=1I285=1D215=1D64=1D33=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/148053/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1903=1I20=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/148064/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=14D1806=	1909	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/148691/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I871=1I11=1I147=1I136=1D266=1I57=1I16=1I183=1D131=	1928	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/148721/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D75=1I1683=1D136=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/148955/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	101=12D204=1D863=1I664=1I78=	1912	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/149078/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I1821=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/149173/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D74=1I837=6D978=	1917	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/149214/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	585=1I514=1I250=1I574=	1926	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/149778/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=14D171=1D1634=	1908	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/149940/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/150098/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=14D10=1I320=1I8=1D52=1X10=1I111=1I70=1I183=1I100=1I742=1I198=	1916	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/150156/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/150216/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I837=6D225=1I753=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/150395/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	357=1I787=1I779=	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/150834/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I837=6D978=	1918	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/151053/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/151796/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1080=1I739=	1924	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/151802/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I837=6D978=	1918	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/151921/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I49=1I88=1I14=1I63=1D156=1D99=1I196=1I22=1I672=1I357=1D42=1D58=	1927	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/152212/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I837=6D360=1I617=	1918	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/153085/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I836=6D978=	1918	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/153468/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I290=1D550=4D975=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/153500/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/153703/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1S876=1D67=1I18=3X2=3X96=1X1=1I1X24=1X829=	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/153757/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1706=1D50=1D62=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/153914/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1X2=1D6=3D173=1D1100=1D499=1D33=	1916	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/154168/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I860=3X2=3X96=3X19=1I5=1X20=1X1=1X806=	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/154268/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	159=1I30=1D771=1I907=1I15=1I40=	1926	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/154855/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1643=1D142=1D33=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/155564/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	101=12D280=1D1529=	1910	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/155685/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I290=1I449=1I119=1I699=1I263=	1928	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/155722/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/155892/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I836=6D378=1D599=	1917	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/156266/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	945=2D14=1D961=	1920	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/156284/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=13D1X821=7D978=	1903	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/156448/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	14=1I208=1D30=1I42=1I62=1D161=1D86=1D348=1D173=1D8=1D54=1I5=1I2=2I521=1I54=1D10=1I137=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/156624/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I1821=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/157185/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I215=1D556=1D733=1D314=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/157515/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/159792/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/159966/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/160104/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=2D724=4I3=1X1=2X2=1I2=3X2=1X2=2X2=2I2=3I2=3X2=1I3=2X1=3X2=1I3=3I1=1X3=1X3=44I1=1X3=1I1=2X4=5I2=1X2=1I6=2X3=2I3=3I1X2=3X1=2X2=8I3=1X1=3X2=1X2=13I3=4X2=1I1X3=1X3=3I3=1X	1054	1	960	960	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/160206/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1085S103=14D583=1I903=1I320=	2996	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/161548/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/162677/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1786=1D33=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/26070/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=2S	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/26173/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=2D724=4I3=1X1=2X2=1I2=3X2=1X2=2X2=2I2=3I2=3X2=1I3=2X1=3X2=1I3=3I1=1X3=1X3=44I1=1X3=1I1=2X4=5I2=1X2=1I6=2X3=2I3=3I1X2=3X1=2X2=8I3=1X1=3X2=1X2=13I3=4X2=1I1X3=1X3=3I3=1X	1054	1	960	960	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/26440/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	585=1D1214=1D23=1D98=	1920	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/26594/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I72=1D248=1I393=1I411=1D9=1I50=1I21=1I111=2X142=1D38=1I49=1I8=1I263=	1929	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/26758/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/26827/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I836=6D978=	1918	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/27236/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/27547/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	369=1D215=1D349=4D149=1D834=	1916	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/28192/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I5=1D170=1I208=1I78=1D87=1I801=1I98=1D142=1I195=1D32=	1924	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/28510/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=2D724=4I3=1X1=2X2=1I2=3X2=1X2=2X2=2I2=3I2=3X2=1I3=2X1=3X2=1I3=3I1=1X3=1X3=44I1=1X3=1I1=2X4=5I2=1X2=1I6=2X3=2I3=3I1X2=3X1=2X2=8I3=1X1=3X2=1X2=13I3=4X2=1I1X3=1X3=3I3=1X	1054	1	960	960	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/28618/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D527=1I384=6D978=	1917	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/28687/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	939=6D99=1I156=1I723=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/28874/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=2D724=4I3=1X1=2X2=1I2=3X2=1X2=2X2=2I2=3I2=3X2=1I3=2X1=3X2=1I3=3I1=1X3=1X3=44I1=1X3=1I1=2X4=5I2=1X2=1I6=2X3=2I3=3I1X2=3X1=2X2=8I3=1X1=3X2=1X2=13I3=4X2=1I1X3=1X3=3I3=1X	1054	1	960	960	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/29060/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	240=1I722=3X2=3X483=1I470=	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/29107/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	249=1D689=6D841=1D13=1D27=1D94=	1913	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/29600/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I162=1I23=1D399=1D162=1D87=6D978=	1916	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/29892/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1200=1I723=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/29991/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	92=1D10=1I836=6D978=	1917	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/30259/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/30457/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	606=1D160=1I84=1I8=1I5=1I75=6D590=1D13=1I15=1I359=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/31074/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I757=1I1064=	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/31239/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/31588/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	273=1I666=6D709=1I235=1D33=	1918	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/31774/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	127=1X1=1X329=1D112=1I265=1I332=2X126=1I104=1I271=1D250=	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/31834/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	585=1D1238=1D98=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/31865/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	939=6D978=	1917	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/32064/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	105=1D6=3D824=6D978=	1913	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/32074/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/32116/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/32806/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I904=1D916=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33048/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=14D1772=1D33=	1908	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33225/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=2D724=4I3=1X1=2X2=1I2=3X2=1X2=2X2=2I2=3I2=3X2=1I3=2X1=3X2=1I3=3I1=1X3=1X3=44I1=1X3=1I1=2X4=5I2=1X2=1I6=2X3=2I3=3I1X2=3X1=2X2=8I3=1X1=3X2=1X2=13I3=4X2=1I1X3=1X3=3I3=1X	1054	1	960	960	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33861/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33979/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=59D679=1X2=1X1=8D2=2X3=9D1X7=2X1=2X1=1I2=1X2=4D2=1X3=1I5=1D2=3X1=4D3=1I1X4=8I3=5I4=1X1=12D979=	1842	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I1821=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34627/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	837=1I22=1I1005=1D58=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34738/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I837=6D978=	1918	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34811/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I276=1I535=1I372=1I637=	1927	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35342/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1S1923=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35402/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	489=1I80=1I1320=1D33=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35436/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	60=2X789=1D751=1D260=1D57=	1919	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35535/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	316=1D263=1I129=1I297=1D779=1D96=1D34=1I5=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35574/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1200=1I723=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/39636/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D94=1I817=6D280=1I236=1I370=1I91=	1919	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/39998/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D75=172D405=1D263=252I1X182=1D151=1D454=1D154=1D33=	1997	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40428/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	101=12D131=1I1679=	1912	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40531/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	797=1I1126=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40670/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	55=1I12=1D99=1I439=1I157=1I42=1I306=1I33=1I745=1D33=	1928	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40948/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=172D13=1D655=253I1X978=	2003	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41010/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41151/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	962=3X2=3X953=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41352/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	129=1D455=1D9=1I234=1I428=1D243=1I327=1D28=1D65=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41865/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	44=1D57=1I55=1D9=1I135=1D107=1I37=1I138=1D85=1D76=1I214=3X2=3X6=1I285=1I22=1I329=1D22=1D31=1D4=1D216=1D33=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=13D1X742=1D78=7D978=	1902	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41889/ccs
