group	group_name	start	end	width
309	NA	1826	1923	98	=
310	NA	1	103	103	=
310	NA	104	105	2	D
310	NA	106	829	724	=
310	NA	830	829	0	I
310	NA	830	832	3	=
310	NA	833	833	1	X
310	NA	834	834	1	=
310	NA	835	836	2	X
310	NA	837	838	2	=
310	NA	839	838	0	I
310	NA	839	840	2	=
310	NA	841	843	3	X
310	NA	844	845	2	=
310	NA	846	846	1	X
310	NA	847	848	2	=
310	NA	849	850	2	X
310	NA	851	852	2	=
310	NA	853	852	0	I
310	NA	853	854	2	=
310	NA	855	854	0	I
310	NA	855	856	2	=
310	NA	857	859	3	X
310	NA	860	861	2	=
310	NA	862	861	0	I
310	NA	862	864	3	=
310	NA	865	866	2	X
310	NA	867	867	1	=
310	NA	868	870	3	X
310	NA	871	872	2	=
310	NA	873	872	0	I
310	NA	873	875	3	=
310	NA	876	875	0	I
310	NA	876	876	1	=
310	NA	877	877	1	X
310	NA	878	880	3	=
310	NA	881	881	1	X
310	NA	882	884	3	=
310	NA	885	884	0	I
310	NA	885	885	1	=
310	NA	886	886	1	X
310	NA	887	889	3	=
310	NA	890	889	0	I
310	NA	890	890	1	=
310	NA	891	892	2	X
310	NA	893	896	4	=
310	NA	897	896	0	I
310	NA	897	898	2	=
310	NA	899	899	1	X
310	NA	900	901	2	=
310	NA	902	901	0	I
310	NA	902	907	6	=
310	NA	908	909	2	X
310	NA	910	912	3	=
310	NA	913	912	0	I
310	NA	913	915	3	=
310	NA	916	915	0	I
310	NA	916	916	1	X
310	NA	917	918	2	=
310	NA	919	921	3	X
310	NA	922	922	1	=
310	NA	923	924	2	X
310	NA	925	926	2	=
310	NA	927	926	0	I
310	NA	927	929	3	=
310	NA	930	930	1	X
310	NA	931	931	1	=
310	NA	932	934	3	X
310	NA	935	936	2	=
310	NA	937	937	1	X
310	NA	938	939	2	=
310	NA	940	939	0	I
310	NA	940	942	3	=
310	NA	943	946	4	X
310	NA	947	948	2	=
310	NA	949	948	0	I
310	NA	949	949	1	X
310	NA	950	952	3	=
310	NA	953	953	1	X
310	NA	954	956	3	=
310	NA	957	956	0	I
310	NA	957	959	3	=
310	NA	960	960	1	X
311	NA	1	941	941	=
311	NA	942	945	4	D
311	NA	946	1923	978	=
312	NA	1	44	44	=
312	NA	45	45	1	D
312	NA	46	62	17	=
312	NA	63	64	2	X
312	NA	65	112	48	=
312	NA	113	113	1	D
312	NA	114	254	141	=
312	NA	255	254	0	I
312	NA	255	410	156	=
312	NA	411	410	0	I
312	NA	411	842	432	=
312	NA	843	843	1	D
312	NA	844	939	96	=
312	NA	940	945	6	D
312	NA	946	1240	295	=
312	NA	1241	1240	0	I
312	NA	1241	1589	349	=
312	NA	1590	1590	1	D
312	NA	1591	1608	18	=
312	NA	1609	1608	0	I
312	NA	1609	1645	37	=
312	NA	1646	1645	0	I
312	NA	1646	1852	207	=
312	NA	1853	1853	1	D
312	NA	1854	1923	70	=
313	NA	1	103	103	=
313	NA	104	103	0	I
313	NA	104	1923	1820	=
314	NA	1	103	103	=
314	NA	104	105	2	D
314	NA	106	240	135	=
314	NA	241	241	1	D
314	NA	242	357	116	=
314	NA	358	358	1	D
314	NA	359	829	471	=
314	NA	830	829	0	I
314	NA	830	832	3	=
314	NA	833	833	1	X
314	NA	834	834	1	=
314	NA	835	836	2	X
314	NA	837	838	2	=
314	NA	839	838	0	I
314	NA	839	840	2	=
314	NA	841	843	3	X
314	NA	844	845	2	=
314	NA	846	846	1	X
314	NA	847	848	2	=
314	NA	849	850	2	X
314	NA	851	852	2	=
314	NA	853	852	0	I
314	NA	853	854	2	=
314	NA	855	854	0	I
314	NA	855	856	2	=
314	NA	857	859	3	X
314	NA	860	861	2	=
314	NA	862	861	0	I
314	NA	862	864	3	=
314	NA	865	866	2	X
314	NA	867	867	1	=
314	NA	868	870	3	X
314	NA	871	872	2	=
314	NA	873	872	0	I
314	NA	873	875	3	=
314	NA	876	875	0	I
314	NA	876	876	1	=
314	NA	877	877	1	X
314	NA	878	880	3	=
314	NA	881	881	1	X
314	NA	882	884	3	=
314	NA	885	884	0	I
314	NA	885	885	1	=
314	NA	886	886	1	X
314	NA	887	889	3	=
314	NA	890	889	0	I
314	NA	890	890	1	=
314	NA	891	892	2	X
314	NA	893	896	4	=
314	NA	897	896	0	I
314	NA	897	898	2	=
314	NA	899	899	1	X
314	NA	900	901	2	=
314	NA	902	901	0	I
314	NA	902	907	6	=
314	NA	908	909	2	X
314	NA	910	912	3	=
314	NA	913	912	0	I
314	NA	913	915	3	=
314	NA	916	915	0	I
314	NA	916	916	1	X
314	NA	917	918	2	=
314	NA	919	921	3	X
314	NA	922	922	1	=
314	NA	923	924	2	X
314	NA	925	926	2	=
314	NA	927	926	0	I
314	NA	927	929	3	=
314	NA	930	930	1	X
314	NA	931	931	1	=
314	NA	932	934	3	X
314	NA	935	936	2	=
314	NA	937	937	1	X
314	NA	938	939	2	=
314	NA	940	939	0	I
314	NA	940	942	3	=
314	NA	943	946	4	X
314	NA	947	948	2	=
314	NA	949	949	1	X
314	NA	950	950	1	=
314	NA	951	951	1	X
314	NA	952	956	5	=
314	NA	957	956	0	I
314	NA	957	959	3	=
315	NA	1	101	101	=
315	NA	102	113	12	D
315	NA	114	859	746	=
315	NA	860	859	0	I
315	NA	860	1922	1063	=
316	NA	1	111	111	=
316	NA	112	113	2	D
316	NA	114	1213	1100	=
316	NA	1214	1214	1	D
316	NA	1215	1791	577	=
316	NA	1792	1791	0	I
316	NA	1792	1923	132	=
317	NA	1	1923	1923	=
318	NA	1	1923	1923	=
319	NA	1	103	103	=
319	NA	104	103	0	I
319	NA	104	1923	1820	=
320	NA	1	1423	1423	=
320	NA	1424	1424	1	D
320	NA	1425	1923	499	=
321	NA	1	102	102	=
321	NA	103	102	0	I
321	NA	103	240	138	=
321	NA	241	241	1	D
321	NA	242	962	721	=
321	NA	963	965	3	X
321	NA	966	967	2	=
321	NA	968	970	3	X
321	NA	971	1923	953	=
322	NA	1	939	939	=
322	NA	940	945	6	D
322	NA	946	1923	978	=
323	NA	1	102	102	=
323	NA	103	103	1	X
323	NA	104	1923	1820	=
324	NA	1	0	0	S
324	NA	1	103	103	=
324	NA	104	103	0	I
324	NA	104	939	836	=
324	NA	940	945	6	D
324	NA	946	1923	978	=
325	NA	1	44	44	=
325	NA	45	44	0	I
325	NA	45	103	59	=
325	NA	104	112	9	D
325	NA	113	113	1	X
325	NA	114	379	266	=
325	NA	380	379	0	I
325	NA	380	439	60	=
325	NA	440	439	0	I
325	NA	440	643	204	=
325	NA	644	643	0	I
325	NA	644	932	289	=
325	NA	933	945	13	D
325	NA	946	1800	855	=
325	NA	1801	1801	1	D
325	NA	1802	1841	40	=
325	NA	1842	1841	0	I
325	NA	1842	1889	48	=
325	NA	1890	1890	1	D
325	NA	1891	1922	32	=
326	NA	1	868	868	=
326	NA	869	869	1	D
326	NA	870	1150	281	=
326	NA	1151	1151	1	D
326	NA	1152	1923	772	=
327	NA	1	1923	1923	=
328	NA	1	0	0	S
328	NA	1	234	234	=
328	NA	235	235	1	D
328	NA	236	634	399	=
328	NA	635	634	0	I
328	NA	635	939	305	=
328	NA	940	945	6	D
328	NA	946	1824	879	=
328	NA	1825	1825	1	D
328	NA	1826	1860	35	=
328	NA	1861	1861	1	D
328	NA	1862	1923	62	=
329	NA	1	103	103	=
329	NA	104	103	0	I
329	NA	104	288	185	=
329	NA	289	289	1	D
329	NA	290	1439	1150	=
329	NA	1440	1440	1	D
329	NA	1441	1923	483	=
330	NA	1	44	44	=
330	NA	45	44	0	I
330	NA	45	102	58	=
330	NA	103	102	0	I
330	NA	103	628	526	=
330	NA	629	628	0	I
330	NA	629	700	72	=
330	NA	701	701	1	D
330	NA	702	740	39	=
330	NA	741	741	1	D
330	NA	742	1288	547	=
330	NA	1289	1288	0	I
330	NA	1289	1482	194	=
330	NA	1483	1482	0	I
330	NA	1483	1645	163	=
330	NA	1646	1645	0	I
330	NA	1646	1923	278	=
331	NA	1	102	102	=
331	NA	103	102	0	I
331	NA	103	393	291	=
331	NA	394	394	1	D
331	NA	395	1923	1529	=
332	NA	1	1923	1923	=
333	NA	1	102	102	=
333	NA	103	102	0	I
333	NA	103	939	837	=
333	NA	940	945	6	D
333	NA	946	1923	978	=
334	NA	1	102	102	=
334	NA	103	102	0	I
334	NA	103	985	883	=
334	NA	986	985	0	I
334	NA	986	1004	19	=
334	NA	1005	1004	0	I
334	NA	1005	1923	919	=
335	NA	1	1923	1923	=
336	NA	1	103	103	=
336	NA	104	103	0	I
336	NA	104	945	842	=
336	NA	946	945	0	I
336	NA	946	1923	978	=
337	NA	1	25	25	=
337	NA	26	143	118	D
337	NA	144	938	795	=
337	NA	939	949	11	D
337	NA	950	1786	837	=
337	NA	1787	1787	1	D
337	NA	1788	1923	136	=
338	NA	1	27	27	=
338	NA	28	28	1	D
338	NA	29	102	74	=
338	NA	103	102	0	I
338	NA	103	305	203	=
338	NA	306	305	0	I
338	NA	306	1923	1618	=
339	NA	1	855	855	=
339	NA	856	855	0	I
339	NA	856	1462	607	=
339	NA	1463	1462	0	I
339	NA	1463	1791	329	=
339	NA	1792	1791	0	I
339	NA	1792	1923	132	=
340	NA	1	772	772	=
340	NA	773	772	0	I
340	NA	773	808	36	=
340	NA	809	808	0	I
340	NA	809	885	77	=
340	NA	886	885	0	I
340	NA	886	898	13	=
340	NA	899	898	0	I
340	NA	899	978	80	=
340	NA	979	978	0	I
340	NA	979	1132	154	=
340	NA	1133	1132	0	I
340	NA	1133	1923	791	=
341	NA	1	103	103	=
341	NA	104	116	13	D
341	NA	117	117	1	X
341	NA	118	938	821	=
341	NA	939	945	7	D
341	NA	946	1389	444	=
341	NA	1390	1390	1	D
341	NA	1391	1551	161	=
341	NA	1552	1552	1	D
341	NA	1553	1889	337	=
341	NA	1890	1890	1	D
341	NA	1891	1923	33	=
342	NA	1	1923	1923	=
343	NA	1	478	478	=
343	NA	479	478	0	I
343	NA	479	1923	1445	=
344	NA	1	103	103	=
344	NA	104	103	0	I
344	NA	104	876	773	=
344	NA	877	877	1	D
344	NA	878	1923	1046	=
345	NA	1	102	102	=
345	NA	103	102	0	I
345	NA	103	962	860	=
345	NA	963	965	3	X
345	NA	966	967	2	=
345	NA	968	970	3	X
345	NA	971	1923	953	=
346	NA	1	1920	1920	=
347	NA	1	103	103	=
347	NA	104	103	0	I
347	NA	104	507	404	=
347	NA	508	507	0	I
347	NA	508	945	438	=
347	NA	946	950	5	D
347	NA	951	1074	124	=
347	NA	1075	1074	0	I
347	NA	1075	1923	849	=
348	NA	1	102	102	=
348	NA	103	102	0	I
348	NA	103	1809	1707	=
348	NA	1810	1810	1	D
348	NA	1811	1923	113	=
349	NA	1	27	27	=
349	NA	28	28	1	D
349	NA	29	103	75	=
349	NA	104	105	2	D
349	NA	106	317	212	=
349	NA	318	318	1	D
349	NA	319	357	39	=
349	NA	358	358	1	D
349	NA	359	829	471	=
349	NA	830	829	0	I
349	NA	830	832	3	=
349	NA	833	833	1	X
349	NA	834	834	1	=
349	NA	835	836	2	X
349	NA	837	838	2	=
349	NA	839	838	0	I
349	NA	839	840	2	=
349	NA	841	843	3	X
349	NA	844	845	2	=
349	NA	846	846	1	X
349	NA	847	848	2	=
349	NA	849	850	2	X
349	NA	851	852	2	=
349	NA	853	852	0	I
349	NA	853	854	2	=
349	NA	855	854	0	I
349	NA	855	856	2	=
349	NA	857	859	3	X
349	NA	860	861	2	=
349	NA	862	861	0	I
349	NA	862	864	3	=
349	NA	865	866	2	X
349	NA	867	867	1	=
349	NA	868	870	3	X
349	NA	871	872	2	=
349	NA	873	872	0	I
349	NA	873	875	3	=
349	NA	876	875	0	I
349	NA	876	876	1	=
349	NA	877	877	1	X
349	NA	878	880	3	=
349	NA	881	881	1	X
349	NA	882	884	3	=
349	NA	885	884	0	I
349	NA	885	885	1	=
349	NA	886	886	1	X
349	NA	887	889	3	=
349	NA	890	889	0	I
349	NA	890	890	1	=
349	NA	891	892	2	X
349	NA	893	896	4	=
349	NA	897	896	0	I
349	NA	897	898	2	=
349	NA	899	899	1	X
349	NA	900	901	2	=
349	NA	902	901	0	I
349	NA	902	907	6	=
349	NA	908	909	2	X
349	NA	910	912	3	=
349	NA	913	912	0	I
349	NA	913	915	3	=
349	NA	916	915	0	I
349	NA	916	916	1	X
349	NA	917	918	2	=
349	NA	919	921	3	X
349	NA	922	922	1	=
349	NA	923	924	2	X
349	NA	925	926	2	=
349	NA	927	926	0	I
349	NA	927	929	3	=
349	NA	930	930	1	X
349	NA	931	931	1	=
349	NA	932	934	3	X
349	NA	935	936	2	=
349	NA	937	937	1	X
349	NA	938	939	2	=
349	NA	940	939	0	I
349	NA	940	942	3	=
349	NA	943	946	4	X
349	NA	947	948	2	=
349	NA	949	948	0	I
349	NA	949	949	1	X
349	NA	950	952	3	=
349	NA	953	953	1	X
349	NA	954	956	3	=
349	NA	957	956	0	I
349	NA	957	959	3	=
349	NA	960	960	1	X
350	NA	1	25	25	=
350	NA	26	143	118	D
350	NA	144	369	226	=
350	NA	370	370	1	D
350	NA	371	945	575	=
350	NA	946	945	0	I
350	NA	946	1923	978	=
351	NA	1	25	25	=
351	NA	26	143	118	D
351	NA	144	876	733	=
351	NA	877	877	1	D
351	NA	878	938	61	=
351	NA	939	949	11	D
351	NA	950	1906	957	=
352	NA	1	1923	1923	=
353	NA	1	102	102	=
353	NA	103	102	0	I
353	NA	103	393	291	=
353	NA	394	394	1	D
353	NA	395	1466	1072	=
353	NA	1467	1467	1	D
353	NA	1468	1923	456	=
354	NA	1	103	103	=
354	NA	104	103	0	I
354	NA	104	1923	1820	=
355	NA	1	102	102	=
355	NA	103	102	0	I
355	NA	103	119	17	=
355	NA	120	119	0	I
355	NA	120	1923	1804	=
356	NA	1	27	27	=
356	NA	28	28	1	D
356	NA	29	102	74	=
356	NA	103	102	0	I
356	NA	103	1923	1821	=
357	NA	1	58	58	=
357	NA	59	58	0	I
357	NA	59	102	44	=
357	NA	103	102	0	I
357	NA	103	288	186	=
357	NA	289	288	0	I
357	NA	289	688	400	=
357	NA	689	689	1	D
357	NA	690	703	14	=
357	NA	704	704	1	D
357	NA	705	847	143	=
357	NA	848	847	0	I
357	NA	848	1059	212	=
357	NA	1060	1059	0	I
357	NA	1060	1331	272	=
357	NA	1332	1331	0	I
357	NA	1332	1401	70	=
357	NA	1402	1401	0	I
357	NA	1402	1922	521	=
358	NA	1	935	935	=
358	NA	936	939	4	D
358	NA	940	1923	984	=
359	NA	1	1923	1923	=
360	NA	1	984	984	=
360	NA	985	984	0	I
360	NA	985	1823	839	=
360	NA	1824	1823	0	I
360	NA	1824	1923	100	=
361	NA	1	102	102	=
361	NA	103	102	0	I
361	NA	103	325	223	=
361	NA	326	325	0	I
361	NA	326	1923	1598	=
362	NA	1	103	103	=
362	NA	104	103	0	I
362	NA	104	1006	903	=
362	NA	1007	1007	1	D
362	NA	1008	1608	601	=
362	NA	1609	1609	1	D
362	NA	1610	1864	255	=
362	NA	1865	1865	1	D
362	NA	1866	1923	58	=
363	NA	1	102	102	=
363	NA	103	102	0	I
363	NA	103	317	215	=
363	NA	318	318	1	D
363	NA	319	939	621	=
363	NA	940	945	6	D
363	NA	946	1923	978	=
364	NA	1	1535	1535	=
364	NA	1536	1535	0	I
364	NA	1536	1800	265	=
364	NA	1801	1801	1	D
364	NA	1802	1923	122	=
365	NA	1	103	103	=
365	NA	104	103	0	I
365	NA	104	640	537	=
365	NA	641	640	0	I
365	NA	641	740	100	=
365	NA	741	740	0	I
365	NA	741	1923	1183	=
366	NA	1	102	102	=
366	NA	103	102	0	I
366	NA	103	1923	1821	=
367	NA	1	102	102	=
367	NA	103	102	0	I
367	NA	103	945	843	=
367	NA	946	946	1	D
367	NA	947	979	33	=
367	NA	980	980	1	X
367	NA	981	1923	943	=
368	NA	1	103	103	=
368	NA	104	103	0	I
368	NA	104	1923	1820	=
369	NA	1	103	103	=
369	NA	104	103	0	I
369	NA	104	1595	1492	=
369	NA	1596	1596	1	D
369	NA	1597	1923	327	=
370	NA	1	41	41	=
370	NA	42	41	0	I
370	NA	42	807	766	=
370	NA	808	807	0	I
370	NA	808	830	23	=
370	NA	831	830	0	I
370	NA	831	851	21	=
370	NA	852	851	0	I
370	NA	852	859	8	=
370	NA	860	860	1	D
370	NA	861	940	80	=
370	NA	941	940	0	I
370	NA	941	943	3	=
370	NA	944	943	0	I
370	NA	944	944	1	=
370	NA	945	945	1	X
370	NA	946	1015	70	=
370	NA	1016	1016	1	D
370	NA	1017	1331	315	=
370	NA	1332	1331	0	I
370	NA	1332	1864	533	=
370	NA	1865	1865	1	D
370	NA	1866	1923	58	=
371	NA	1	1	1	X
371	NA	2	103	102	=
371	NA	104	162	59	D
371	NA	163	393	231	=
371	NA	394	394	1	D
371	NA	395	636	242	=
371	NA	637	637	1	D
371	NA	638	670	33	=
371	NA	671	670	0	I
371	NA	671	750	80	=
371	NA	751	750	0	I
371	NA	751	841	91	=
371	NA	842	842	1	X
371	NA	843	844	2	=
371	NA	845	845	1	X
371	NA	846	846	1	=
371	NA	847	854	8	D
371	NA	855	856	2	=
371	NA	857	858	2	X
371	NA	859	861	3	=
371	NA	862	870	9	D
371	NA	871	871	1	X
371	NA	872	878	7	=
371	NA	879	880	2	X
371	NA	881	881	1	=
371	NA	882	883	2	X
371	NA	884	884	1	=
371	NA	885	884	0	I
371	NA	885	886	2	=
371	NA	887	887	1	X
371	NA	888	889	2	=
371	NA	890	893	4	D
371	NA	894	895	2	=
371	NA	896	896	1	X
371	NA	897	899	3	=
371	NA	900	899	0	I
371	NA	900	904	5	=
371	NA	905	905	1	D
371	NA	906	907	2	=
371	NA	908	910	3	X
371	NA	911	911	1	=
371	NA	912	915	4	D
371	NA	916	918	3	=
371	NA	919	918	0	I
371	NA	919	919	1	X
371	NA	920	923	4	=
371	NA	924	923	0	I
371	NA	924	926	3	=
371	NA	927	926	0	I
371	NA	927	930	4	=
371	NA	931	931	1	X
371	NA	932	932	1	=
371	NA	933	944	12	D
371	NA	945	1922	978	=
372	NA	1	0	0	S
372	NA	1	1923	1923	=
373	NA	1	103	103	=
373	NA	104	103	0	I
373	NA	104	222	119	=
373	NA	223	223	1	D
373	NA	224	240	17	=
373	NA	241	241	1	D
373	NA	242	519	278	=
373	NA	520	520	1	D
373	NA	521	585	65	=
373	NA	586	586	1	D
373	NA	587	851	265	=
373	NA	852	852	1	D
373	NA	853	1006	154	=
373	NA	1007	1007	1	D
373	NA	1008	1106	99	=
373	NA	1107	1107	1	D
373	NA	1108	1170	63	=
373	NA	1171	1171	1	D
373	NA	1172	1551	380	=
373	NA	1552	1552	1	D
373	NA	1553	1632	80	=
373	NA	1633	1632	0	I
373	NA	1633	1672	40	=
373	NA	1673	1673	1	D
373	NA	1674	1786	113	=
373	NA	1787	1787	1	D
373	NA	1788	1889	102	=
373	NA	1890	1889	0	I
373	NA	1890	1923	34	=
374	NA	1	102	102	=
374	NA	103	102	0	I
374	NA	103	962	860	=
374	NA	963	965	3	X
374	NA	966	967	2	=
374	NA	968	970	3	X
374	NA	971	1098	128	=
374	NA	1099	1098	0	I
374	NA	1099	1759	661	=
374	NA	1760	1760	1	D
374	NA	1761	1923	163	=
375	NA	1	27	27	=
375	NA	28	28	1	D
375	NA	29	102	74	=
375	NA	103	102	0	I
375	NA	103	189	87	=
375	NA	190	190	1	D
375	NA	191	393	203	=
375	NA	394	394	1	D
375	NA	395	868	474	=
375	NA	869	869	1	D
375	NA	870	1200	331	=
375	NA	1201	1200	0	I
375	NA	1201	1301	101	=
375	NA	1302	1301	0	I
375	NA	1302	1922	621	=
375	NA	1923	1923	1	X
375	NA	1924	1923	0	S
376	NA	1	102	102	=
376	NA	103	102	0	I
376	NA	103	1923	1821	=
377	NA	1	25	25	=
377	NA	26	143	118	D
377	NA	144	531	388	=
377	NA	532	532	1	D
377	NA	533	938	406	=
377	NA	939	949	11	D
377	NA	950	1923	974	=
378	NA	1	102	102	=
378	NA	103	102	0	I
378	NA	103	962	860	=
378	NA	963	965	3	X
378	NA	966	967	2	=
378	NA	968	970	3	X
378	NA	971	1923	953	=
379	NA	1	317	317	=
379	NA	318	318	1	D
379	NA	319	924	606	=
379	NA	925	925	1	X
379	NA	926	926	1	=
379	NA	927	926	0	I
379	NA	927	1889	963	=
379	NA	1890	1890	1	D
379	NA	1891	1923	33	=
380	NA	1	102	102	=
380	NA	103	102	0	I
380	NA	103	745	643	=
380	NA	746	746	1	D
380	NA	747	1923	1177	=
381	NA	1	1852	1852	=
381	NA	1853	1853	1	D
381	NA	1854	1923	70	=
382	NA	1	103	103	=
382	NA	104	103	0	I
382	NA	104	945	842	=
382	NA	946	963	18	D
382	NA	964	1923	960	=
383	NA	1	1923	1923	=
383	NA	1924	1923	0	S
384	NA	1	1800	1800	=
384	NA	1801	1801	1	D
384	NA	1802	1923	122	=
385	NA	1	65	65	=
385	NA	66	131	66	D
385	NA	132	369	238	=
385	NA	370	369	0	I
385	NA	370	1067	698	=
385	NA	1068	1067	0	I
385	NA	1068	1923	856	=
386	NA	1	1923	1923	=
387	NA	1	103	103	=
387	NA	104	103	0	I
387	NA	104	1923	1820	=
388	NA	1	317	317	=
388	NA	318	318	1	D
388	NA	319	393	75	=
388	NA	394	394	1	D
388	NA	395	585	191	=
388	NA	586	586	1	D
388	NA	587	939	353	=
388	NA	940	945	6	D
388	NA	946	1060	115	=
388	NA	1061	1060	0	I
388	NA	1061	1389	329	=
388	NA	1390	1390	1	D
388	NA	1391	1462	72	=
388	NA	1463	1462	0	I
388	NA	1463	1672	210	=
388	NA	1673	1673	1	D
388	NA	1674	1746	73	=
388	NA	1747	1747	1	D
388	NA	1748	1824	77	=
388	NA	1825	1825	1	D
388	NA	1826	1864	39	=
388	NA	1865	1865	1	D
388	NA	1866	1922	57	=
389	NA	1	962	962	=
389	NA	963	965	3	X
389	NA	966	967	2	=
389	NA	968	970	3	X
389	NA	971	1923	953	=
390	NA	1	103	103	=
390	NA	104	275	172	D
390	NA	276	944	669	=
390	NA	945	944	0	I
390	NA	945	945	1	X
390	NA	946	985	40	=
390	NA	986	985	0	I
390	NA	986	1019	34	=
390	NA	1020	1019	0	I
390	NA	1020	1922	903	=
391	NA	1	102	102	=
391	NA	103	102	0	I
391	NA	103	214	112	=
391	NA	215	214	0	I
391	NA	215	357	143	=
391	NA	358	357	0	I
391	NA	358	362	5	=
391	NA	363	362	0	I
391	NA	363	880	518	=
391	NA	881	881	1	D
391	NA	882	939	58	=
391	NA	940	945	6	D
391	NA	946	1922	977	=
391	NA	1923	1923	1	X
391	NA	1924	1923	0	S
392	NA	1	102	102	=
392	NA	103	102	0	I
392	NA	103	851	749	=
392	NA	852	851	0	I
392	NA	852	1923	1072	=
393	NA	1	1923	1923	=
394	NA	1	27	27	=
394	NA	28	28	1	D
394	NA	29	102	74	=
394	NA	103	102	0	I
394	NA	103	876	774	=
394	NA	877	877	1	D
394	NA	878	1386	509	=
394	NA	1387	1386	0	I
394	NA	1387	1800	414	=
394	NA	1801	1801	1	D
394	NA	1802	1824	23	=
394	NA	1825	1825	1	D
394	NA	1826	1923	98	=
395	NA	1	103	103	=
395	NA	104	117	14	D
395	NA	118	1923	1806	=
396	NA	1	288	288	=
396	NA	289	289	1	D
396	NA	290	859	570	=
396	NA	860	859	0	I
396	NA	860	1166	307	=
396	NA	1167	1166	0	I
396	NA	1167	1414	248	=
396	NA	1415	1415	1	D
396	NA	1416	1734	319	=
396	NA	1735	1735	1	D
396	NA	1736	1923	188	=
397	NA	1	102	102	=
397	NA	103	102	0	I
397	NA	103	234	132	=
397	NA	235	234	0	I
397	NA	235	636	402	=
397	NA	637	636	0	I
397	NA	637	1923	1287	=
398	NA	1	103	103	=
398	NA	104	103	0	I
398	NA	104	945	842	=
398	NA	946	963	18	D
398	NA	964	1006	43	=
398	NA	1007	1007	1	D
398	NA	1008	1923	916	=
399	NA	1	103	103	=
399	NA	104	103	0	I
399	NA	104	470	367	=
399	NA	471	470	0	I
399	NA	471	945	475	=
399	NA	946	963	18	D
399	NA	964	1923	960	=
400	NA	1	103	103	=
400	NA	104	103	0	I
400	NA	104	1923	1820	=
401	NA	1	102	102	=
401	NA	103	102	0	I
401	NA	103	1923	1821	=
402	NA	1	945	945	=
402	NA	946	945	0	I
402	NA	946	1923	978	=
403	NA	1	102	102	=
403	NA	103	103	1	X
403	NA	104	393	290	=
403	NA	394	394	1	D
403	NA	395	1923	1529	=
404	NA	1	1923	1923	=
405	NA	1	1923	1923	=
406	NA	1	103	103	=
406	NA	104	103	0	I
406	NA	104	317	214	=
406	NA	318	318	1	D
406	NA	319	628	310	=
406	NA	629	628	0	I
406	NA	629	1243	615	=
406	NA	1244	1244	1	D
406	NA	1245	1323	79	=
406	NA	1324	1323	0	I
406	NA	1324	1608	285	=
406	NA	1609	1609	1	D
406	NA	1610	1824	215	=
406	NA	1825	1825	1	D
406	NA	1826	1889	64	=
406	NA	1890	1890	1	D
406	NA	1891	1923	33	=
407	NA	1	1903	1903	=
407	NA	1904	1903	0	I
407	NA	1904	1923	20	=
408	NA	1	103	103	=
408	NA	104	117	14	D
408	NA	118	1923	1806	=
409	NA	1	103	103	=
409	NA	104	103	0	I
409	NA	104	974	871	=
409	NA	975	974	0	I
409	NA	975	985	11	=
409	NA	986	985	0	I
409	NA	986	1132	147	=
409	NA	1133	1132	0	I
409	NA	1133	1268	136	=
409	NA	1269	1269	1	D
409	NA	1270	1535	266	=
409	NA	1536	1535	0	I
409	NA	1536	1592	57	=
409	NA	1593	1592	0	I
409	NA	1593	1608	16	=
409	NA	1609	1608	0	I
409	NA	1609	1791	183	=
409	NA	1792	1792	1	D
409	NA	1793	1923	131	=
410	NA	1	27	27	=
410	NA	28	28	1	D
410	NA	29	103	75	=
410	NA	104	103	0	I
410	NA	104	1786	1683	=
410	NA	1787	1787	1	D
410	NA	1788	1923	136	=
411	NA	1	101	101	=
411	NA	102	113	12	D
411	NA	114	317	204	=
411	NA	318	318	1	D
411	NA	319	1181	863	=
411	NA	1182	1181	0	I
411	NA	1182	1845	664	=
411	NA	1846	1845	0	I
411	NA	1846	1923	78	=
412	NA	1	102	102	=
412	NA	103	102	0	I
412	NA	103	1923	1821	=
413	NA	1	27	27	=
413	NA	28	28	1	D
413	NA	29	102	74	=
413	NA	103	102	0	I
413	NA	103	939	837	=
413	NA	940	945	6	D
413	NA	946	1923	978	=
414	NA	1	585	585	=
414	NA	586	585	0	I
414	NA	586	1099	514	=
414	NA	1100	1099	0	I
414	NA	1100	1349	250	=
414	NA	1350	1349	0	I
414	NA	1350	1923	574	=
415	NA	1	103	103	=
415	NA	104	117	14	D
415	NA	118	288	171	=
415	NA	289	289	1	D
415	NA	290	1923	1634	=
416	NA	1	103	103	=
416	NA	104	103	0	I
416	NA	104	1923	1820	=
417	NA	1	103	103	=
417	NA	104	117	14	D
417	NA	118	127	10	=
417	NA	128	127	0	I
417	NA	128	447	320	=
417	NA	448	447	0	I
417	NA	448	455	8	=
417	NA	456	456	1	D
417	NA	457	508	52	=
417	NA	509	509	1	X
417	NA	510	519	10	=
417	NA	520	519	0	I
417	NA	520	630	111	=
417	NA	631	630	0	I
417	NA	631	700	70	=
417	NA	701	700	0	I
417	NA	701	883	183	=
417	NA	884	883	0	I
417	NA	884	983	100	=
417	NA	984	983	0	I
417	NA	984	1725	742	=
417	NA	1726	1725	0	I
417	NA	1726	1923	198	=
418	NA	1	103	103	=
418	NA	104	103	0	I
418	NA	104	1923	1820	=
419	NA	1	102	102	=
419	NA	103	102	0	I
419	NA	103	939	837	=
419	NA	940	945	6	D
419	NA	946	1170	225	=
419	NA	1171	1170	0	I
419	NA	1171	1923	753	=
